3.050039112567901611e-01,-2.527552843093872070e-01,-5.327674746513366699e-01,4.216800332069396973e-01,5.141686201095581055e-01,-6.015234589576721191e-01,-7.181679606437683105e-01,-3.913467526435852051e-01,
-7.626698613166809082e-01,1.489233374595642090e-01,-1.647538095712661743e-01,-6.039792895317077637e-01,2.801097035408020020e-01,-6.518605351448059082e-01,8.195895552635192871e-01,3.078808784484863281e-01,
8.434437513351440430e-01,-9.929555654525756836e-02,7.365732789039611816e-01,-2.703083753585815430e-01,3.525864183902740479e-01,-1.165628805756568909e-01,-1.620244979858398438e-01,-4.705371260643005371e-01,
-2.615926563739776611e-01,-2.420100271701812744e-01,1.726996302604675293e-01,-1.578223705291748047e-01,-6.862576603889465332e-01,-4.395706355571746826e-01,7.726379483938217163e-02,-2.252086997032165527e-01,
3.470151126384735107e-01,-4.372253119945526123e-01,-1.476078033447265625e-01,-8.038640022277832031e-02,-7.387421131134033203e-01,6.392395496368408203e-01,6.134069561958312988e-01,-2.775426805019378662e-01,
-5.803177356719970703e-01,-5.558004379272460938e-01,5.415749549865722656e-01,-2.235826849937438965e-01,-1.263097226619720459e-01,-3.234118223190307617e-01,3.754876852035522461e-01,3.653364777565002441e-01,
4.252543151378631592e-01,6.049448251724243164e-02,-7.762797921895980835e-02,-5.475785732269287109e-01,5.948681831359863281e-01,2.524918019771575928e-01,3.456052243709564209e-01,-3.636771440505981445e-01,
-7.220557332038879395e-02,-3.707551658153533936e-01,-3.910324871540069580e-01,-4.198297262191772461e-01,7.704968452453613281e-01,-2.935374081134796143e-01,-3.487904965877532959e-01,5.244431495666503906e-01,
