6.811700463294982910e-01,-6.558638215065002441e-01,
-5.624475479125976562e-01,-1.886837780475616455e-01,
-9.695443511009216309e-01,2.762375175952911377e-01,
-9.559704065322875977e-01,3.864621520042419434e-01,
-3.565495014190673828e-01,-1.680965572595596313e-01,
-5.255838632583618164e-01,-5.671439170837402344e-01,
9.071596711874008179e-02,-9.044727087020874023e-01,
5.343255400657653809e-01,-1.001775383949279785e+00,
